,NZ,Unemployment,CPI,Export prices,Import prices,HPI,OICR
1990-03-31,0.2,7.2,7.2,-0.2,-0.4,2.1,13.45
1990-04-30,-0.19182362974447428,7.4212620417270525,6.598068490348485,-1.095622622681478,2.348571575140999,1.2907013453741658,13.052946945756743
1990-05-31,-0.41362899499772815,7.579600780840008,6.622747978393815,-1.9837322377727706,2.3165665152702717,0.8634497254039858,13.033315726449668
1990-06-30,-0.5002806169571603,7.7010058659751595,7.004230198018373,-2.7052858173902594,0.6816038749854061,0.6993439830455722,13.25263223312013
1990-07-31,-0.48664301682016875,7.811466945768796,7.472706883104537,-3.101240333650326,-1.378697291116015,0.6794829612550368,13.572422356809472
1990-08-31,-0.407580715784152,7.936973668857208,7.7583697675346865,-3.0125527586693526,-2.686717928436405,0.6849655029884919,13.854211988559054
1990-09-30,-0.29795820599570877,8.103515641155862,7.591411288991533,-2.2801810386134234,-2.0648424605365534,0.5968907094923096,13.959527267583736
1990-10-31,-0.18740043192031222,8.329377421739855,6.8289599930537115,-0.9207608980939815,1.0372305661874268,0.34294242899588306,13.794654442233357
1990-11-30,-0.08567653797778303,8.603644509247061,5.8091817457604735,0.38332308865065556,4.792531789826338,0.02734215716790589,13.435502757172333
1990-12-31,0.0021470853538647014,8.908486801328761,4.984170298383022,0.7920146608555317,6.811066401747887,-0.20387813787920553,12.998154993085977
1991-01-31,0.07377517142319147,9.225332177035625,4.677383271472275,-0.19783121042564658,5.4736491266575,-0.27051060178326397,12.573964051867703
1991-02-28,0.13713436916948324,9.532871412359505,4.7377748882460775,-1.8465864451963667,2.0043996006992817,-0.3351544782036982,12.163061096722972
1991-03-31,0.20250734049005883,9.809164791341635,4.904917724466384,-3.1281482632162887,-1.717133536662199,-0.6163764055108716,11.744549125084133
1991-04-30,0.27158784704956085,10.04343943718764,4.959558148807333,-3.2920736914465034,-4.162606047774533,-1.215461088586287,11.307848272489112
1991-05-31,0.31522963693630135,10.265019046832661,4.830284546732362,-2.5777265966338976,-5.064737186996456,-1.8125710486709785,10.879424241501345
1991-06-30,0.2973675984111101,10.512221659003933,4.478859250768101,-1.4465430790833134,-4.439197035284564,-1.9933978687413738,10.494052861487607
1991-07-31,0.18868788621478289,10.799631261925681,3.9102862425481657,-0.29543872527364984,-2.4650938244295064,-1.5169141348276667,10.166798634785525
1991-08-31,-0.016524791437580857,11.058871222786223,3.2807174952417495,0.7041975702678813,0.10717822563883783,-0.7477833842474395,9.843826575566007
1991-09-30,-0.31882983877680676,11.20345429188593,2.779300660068702,1.4302315675031239,2.4025037892506975,-0.18290752577913202,9.456260670427639
1991-10-31,-0.6980798607675468,11.184411912388937,2.5231266195959106,1.8165787859488087,3.750645902158717,-0.14716083983744288,8.966317098025238
1991-11-30,-1.0636642016536948,11.08044805681456,2.384083952981463,1.9878867249938097,4.178549101292032,-0.3800240135176596,8.44201579775308
1991-12-31,-1.3100045697631397,10.99739116267506,2.1819652604289774,2.1093261147372564,3.8613343659997845,-0.4966000413268514,7.973856518871974
1992-01-31,-1.3652502834488,11.001851474744432,1.8027328134001765,2.2949935253784743,3.0368487741095893,-0.24957882136423146,7.62672798648388
1992-02-29,-1.2692922756425673,11.030506990175482,1.3515730115133247,2.489773742284316,2.150754766441647,0.15251600431762186,7.3806680516321785
1992-03-31,-1.0851297344658608,10.993175175490869,0.9789983259900428,2.603569189585076,1.691626422067142,0.406920438140429,7.1981669324721524
1992-04-30,-0.8696021238521758,10.838269417072198,0.7917030646685724,2.591018117570721,1.9237445045522212,0.32287231591143967,7.045063072245314
1992-05-31,-0.6596786625426236,10.63870711603051,0.7550314320798817,2.5510691072468,2.387856866227601,0.07090874974789363,6.897995731144199
1992-06-30,-0.48832119881526814,10.492449727563775,0.8058822498638367,2.6116777065373613,2.47919306634905,-0.1057474986121825,6.735781718397873
1992-07-31,-0.36887523587254023,10.465289437872237,0.8875561601780031,2.813489930570086,1.8290726406320115,-0.03334303558387079,6.546180787292837
1992-08-31,-0.25306819679802306,10.521969609492803,0.963462948246368,2.922898575218802,0.8104115347583055,0.24366112620903524,6.345043910010111
1992-09-30,-0.08057660602525375,10.607446730695573,1.0009617529218582,2.652691653171836,-0.05872124926501731,0.6380651433488357,6.153738412972104
1992-10-31,0.18001851778433797,10.671047724338639,0.9871906363430514,1.9009304396157238,-0.40304483179080286,1.0558821278549408,6.020118810144518
1992-11-30,0.47171804561913777,10.675468561173968,0.9697908823236686,1.1324223925051786,-0.28406355625758406,1.382363795599073,6.073063246372237
1992-12-31,0.7206955938776534,10.585975280706464,1.007908287942572,0.9197408605568833,0.15345573739100726,1.4988470417460424,6.456797320639059
1993-01-31,0.8816994308949846,10.398532460336567,1.1273540817628416,1.5242101297928459,0.7210370864474653,1.3428589282053562,7.190710213838827
1993-02-28,0.9946077105504134,10.200562065054962,1.2546288162731667,2.279878201584987,1.0999858775490485,1.0193288171594959,7.9222772159341
1993-03-31,1.1150758394694442,10.096391030112805,1.2978633013977767,2.3492516853340066,0.9476683746693604,0.6642070996679008,8.230186300423675
1993-04-30,1.2930957728557002,10.136015948432933,1.2100522569439378,1.2914284489765668,0.13879150789304825,0.398126147565338,7.868134211019126
1993-05-31,1.5622252705773085,10.21177770231989,1.07437643304026,-0.18366568577788067,-0.8212589548017392,0.2972685261394832,7.097657893608353
1993-06-30,1.9530321888579425,10.187652652261757,0.997450738879291,-1.1590356854278405,-1.3137071059503065,0.4297382385266366,6.2717899935250365
1993-07-31,2.473763296112561,9.988249753279172,1.0460380407527783,-1.1440681348072141,-1.029726885051053,0.8104141181746619,5.6587970085773005
1993-08-31,3.069570953686095,9.70956645337013,1.1742525276610867,-0.8533908518380477,-0.5366189680402305,1.3037248703175284,5.2873392908704835
1993-09-30,3.6745628455659554,9.477609370088041,1.3164662122442499,-1.2123699782444375,-0.5548935680528743,1.7477938388614078,5.1439944679705345
1993-10-31,4.240540072719806,9.375709294895476,1.4223457575580798,-2.6391012364888717,-1.4486261539207967,2.0448313102985303,5.183681349847893
1993-11-30,4.768027230843106,9.369677865670216,1.4836756843751053,-4.15477732990232,-2.600355027050801,2.273527886523064,5.274137834276967
1993-12-31,5.265844838807427,9.405276455355777,1.4994385901420135,-4.543252821648531,-3.22566230175034,2.5425887046029985,5.268357267595764
1994-01-31,5.731784381442058,9.430834539569938,1.4748986063959464,-3.2024982618839086,-2.859792927454342,2.900785224450996,5.097547690504898
1994-02-28,6.134046385890143,9.401571827225231,1.4321732544416268,-1.1781606986159572,-1.8956489604502198,3.236086527650139,4.902767589577536
1994-03-31,6.435940313018084,9.273909211304725,1.3961490700444812,0.21177075422677963,-0.8681578827939485,3.4099202226369862,4.859738494542282
1994-04-30,6.6107233968401165,9.03285926370678,1.3777774166247718,0.20375973168722886,-0.15486854319954735,3.356338797609269,5.062238427941462
1994-05-31,6.657659633410043,8.738182641032843,1.351578518113038,-0.5162076611484687,0.27810989633176786,3.1992601446125275,5.389818040984167
1994-06-30,6.580248818327484,8.461649245869927,1.2862583734539883,-1.0289974588313213,0.530984913923381,3.0931072770891306,5.6876171155363995
1994-07-31,6.398257550521756,8.25192685423513,1.1782353741794145,-0.7521194178058944,0.6670972385072529,3.1339562820668845,5.870168746644179
1994-08-31,6.172894911583356,8.098826596472456,1.0945300040707366,0.03925885318127209,0.6558632069161202,3.2692344040653736,6.028797444358462
1994-09-30,5.971789733284793,7.98290948635705,1.113146276367246,0.9356401124994044,0.45217711162894875,3.4230263624466715,6.28242713947809
1994-10-31,5.832091633470201,7.879678654521529,1.2771800224775725,1.6223524112426924,0.09003976554365646,3.513796079482609,6.697549760968059
1994-11-30,5.715271337452062,7.752078672979498,1.5430511986566795,2.0201719047208027,-0.20012911238321573,3.4460512218823105,7.210470290015558
1994-12-31,5.571350098096212,7.561223517490609,1.854015746064369,2.0856632806459037,-0.15859997176329488,3.1224167439570745,7.737671542031544
1995-01-31,5.380858318249879,7.295238766143094,2.172201267014457,1.7334700396806029,0.2666187917883684,2.5234938844957524,8.208214140273498
1995-02-28,5.198163185975439,7.00762218473507,2.505407655318,0.7767800311163455,0.6247613440047591,1.8185983555634515,8.5815989168218
1995-03-31,5.088465517743852,6.761471240131923,2.8681705970147835,-0.9848234565793405,0.3918685548020572,1.2048656510178584,8.821953650381117
1995-04-30,5.084680950709627,6.593524396456249,3.264632093213593,-3.352428205802846,-0.577380920136709,0.8331597989787012,8.924594521228205
1995-05-31,5.1435590616855835,6.478334884978905,3.6744137288326426,-5.185039224231189,-1.5350394686305542,0.7451828118633763,8.958416290474572
1995-06-30,5.210926153500387,6.381564927426266,4.073518800853056,-5.209204462380878,-1.6066340531276582,0.966659641425508,9.00274147413417
1995-07-31,5.246083130869738,6.286528954942962,4.417433582771115,-2.965843282681206,-0.46222965580468317,1.464018106891858,9.09346921532347
1995-08-31,5.2393217432994605,6.217140511498671,4.614456320139462,0.13111540160420931,0.9757011826150579,2.0673058771852384,9.166627282775352
1995-09-30,5.18532157561278,6.202910589524315,4.566624520771949,2.408618302416781,1.6119317634092558,2.587962650076399,9.144476878796908
1995-10-31,5.088958274657857,6.253997856964546,4.2516493244121065,2.893270199497474,0.9301638311610152,2.944724325267859,8.99749653655407
1995-11-30,4.977971485863352,6.337164666745403,3.816935013978657,2.180613078919669,-0.28769190675614364,3.296931479312845,8.80428898280978
1995-12-31,4.883124673064673,6.413314335759739,3.432592821906419,1.0783226430379937,-1.0854034120790181,3.835724609151641,8.65801106353387
1996-01-31,4.818175420779128,6.452421497136869,3.1937919625722273,0.12577163461510354,-0.9627275893743947,4.569290499452033,8.620697290496713
1996-02-29,4.75969668022511,6.4442958987615375,3.0318352951917555,-0.7243317905109752,-0.4164754390505381,5.1057738921108085,8.68633085257226
1996-03-31,4.679418894905675,6.381499255796133,2.8566091854853237,-1.5959034371825396,-0.07370748151006482,5.001928499350245,8.839859999423227
1996-04-30,4.561849377774951,6.2791567665379615,2.6210160483668314,-2.450139866692813,-0.2892519858324994,4.074783178488739,9.059569468951278
1996-05-31,4.418739720147778,6.200506026273975,2.3696819578746036,-2.9012693643524026,-0.837452990417037,2.6963547305288587,9.3095353096782
1996-06-30,4.2653766526513675,6.2146148509825245,2.158901888762936,-2.5216746192041914,-1.4186264194711713,1.3094097346970477,9.552029900192895
1996-07-31,4.122835566799029,6.335983279196069,2.0278971300308104,-1.3086164198749317,-1.8128720713387108,0.2762215848472373,9.752587610533652
1996-08-31,4.024229910102823,6.465632606513899,1.9803826611400535,-0.14292888154682815,-1.9662076938768667,-0.2083293530357928,9.883526423824348
1996-09-30,4.003914860403616,6.490969149344719,2.0155810693057483,-0.010921352567118835,-1.8458103654980367,0.028249039276702588,9.918003791323478
1996-10-31,4.059350273225544,6.37546461254837,2.1234435655777357,-1.2306041194358643,-1.4859121050645683,0.9426925894502843,9.828270399605545
1996-11-30,4.113158886409574,6.2368789432249,2.275115641863285,-2.7644341790067903,-1.0567567116479974,2.054104983895636,9.584737687039432
1996-12-31,4.0793196730142,6.211037743364499,2.4394110108053533,-3.415973406524852,-0.7443459627857296,2.830455574479526,9.157951802367808
1997-01-31,3.9256620602963257,6.354504243371448,2.577991173250205,-2.662764655991457,-0.6430904949591628,2.9785443156190534,8.564744600644525
1997-02-28,3.726562608556551,6.567015170021903,2.6383664464895196,-1.3158723288381227,-0.6661810526918457,2.677715290905704,7.913527653042244
1997-03-31,3.5685865259490526,6.730382055349042,2.5667120304310664,-0.3389055124567821,-0.7054407898216293,2.1623853918155014,7.323363048733472
1997-04-30,3.499103217756173,6.785913427136467,2.3479859890703465,-0.20421201263904445,-0.6440207588069422,1.6132847886084305,6.900225589742587
1997-05-31,3.489827237614435,6.789757567862628,2.0420041929529913,-0.43591822738107844,-0.34833331828577824,1.1075187572610177,6.724829292624763
1997-06-30,3.5038030572715915,6.8108152335670376,1.716997047642429,-0.4526922980457271,0.31538285908182007,0.7103071487737413,6.873903290199146
1997-07-31,3.4994143385132053,6.880766525597061,1.427988810643309,0.03707496570894442,1.2926167939339461,0.47940480022731086,7.304346426781907
1997-08-31,3.426267855113827,6.9612003979287564,1.205134911185968,0.7794087388910672,2.174317209213127,0.45850899396277234,7.747402128199727
1997-09-30,3.2335231335594763,7.006261469545724,1.075532530858827,1.461156450089591,2.514783613402935,0.688632248392673,7.911393468222955
1997-10-31,2.922626957438981,7.001072102672788,1.0356492070946453,1.8873494167384408,2.1254592517235293,1.0980389234708945,7.70882607818554
1997-11-30,2.591097260273957,6.987672302195856,1.025674422229878,2.0801667420607366,1.2902561094883311,1.4078330529817893,7.427364933939778
1997-12-31,2.3459679680902235,7.013992283401722,0.980284123531519,2.084918035645713,0.34357614995167657,1.3188625461722912,7.3929229614514735
1998-01-31,2.2211396362922584,7.107886315827393,0.8826043134838727,1.9309889132006008,-0.3998325902545298,0.7139385579864636,7.746030768908808
1998-02-28,2.119393836866837,7.261215010089239,0.8026258817308779,1.6192152617380486,-0.660459105924683,-0.19789042348957636,8.294851662895951
1998-03-31,1.9306648612726482,7.461869600445302,0.8187809022522541,1.1486660275518028,-0.16643785187370272,-1.1742299624421109,8.813503222141131
1998-04-30,1.6129065536917369,7.6786820133726295,0.9584726338309238,0.6210529122827876,1.0149772626516507,-2.024242334891429,9.122387832565563
1998-05-31,1.2430791590381916,7.847138181018011,1.1598247768426648,0.31767046376862557,2.22321196573931,-2.6472929784973833,9.122887364548733
1998-06-30,0.9096690275728287,7.900112500536765,1.352373946088285,0.5340360383241547,2.7434622883776814,-2.9520686781729006,8.725738686283862
1998-07-31,0.6631537458382113,7.830016181918307,1.4989080040648615,1.2575742120781326,2.3062797816068503,-2.8647074769123857,7.935390885453603
1998-08-31,0.48911169817859446,7.730918349705734,1.6189906522202546,1.9496473144274105,1.4026516202142738,-2.3411450910899267,6.916304786143715
1998-09-30,0.3669537983331302,7.705844302328783,1.7371531797331554,2.025141679547507,0.5941716216366396,-1.3425141512319307,5.848133855725672
1998-10-31,0.2892324205302329,7.785405406245955,1.8349512115863749,1.2641588342884376,0.16642860784037297,0.0020902218969527653,4.8771363405760875
1998-11-30,0.270400214271038,7.879535037440988,1.8223213258017101,0.05543229582386078,-0.054951582955079126,1.2836630166404377,4.093917271572842
1998-12-31,0.32677866515216747,7.8876695293681856,1.6037590200493794,-1.1560715472224992,-0.28553374817886046,2.0704608963527997,3.5830520183445618
1999-01-31,0.4605531205560261,7.773483409906079,1.1759721431877064,-2.023603239725847,-0.5770576710477677,2.1901174773350895,3.3772103879218816
1999-02-28,0.6509147946965583,7.605142375221679,0.6856630511224242,-2.36017501069634,-0.7147819971413616,1.8921742623635864,3.424631531630612
1999-03-31,0.8752472660209499,7.459788138351225,0.29196565363571564,-1.9965631259017873,-0.4636680863863675,1.4632535875150192,3.6654318335423586
1999-04-30,1.1303256899817578,7.375252443469222,0.06853625617687696,-0.9623503762086274,0.1448366016099567,1.0849590415409978,4.015738334370062
1999-05-31,1.4437151314719454,7.326950740241363,-0.04669001494681577,0.3972158214653143,0.6561584801587712,0.7721456440185602,4.353587840631521
1999-06-30,1.8451998961196192,7.284786591089533,-0.12737214464930965,1.710435548722358,0.5865769427752168,0.5247307427878509,4.555058495209028
1999-07-31,2.3335495450191353,7.220748718272484,-0.21916196211632227,2.7015558416324965,-0.04037714207895837,0.3354606255170471,4.581802524609124
1999-08-31,2.8594607852376224,7.110057841796087,-0.32430020515483965,3.2435415156908722,-0.414933119774761,0.18596643660772372,4.528111984955987
1999-09-30,3.3698795444616905,6.9289334949966,-0.4408475826825205,3.2257672054176956,0.3271638065607716,0.05726916964576764,4.498792232041448
1999-10-31,3.8333943857124564,6.694164864934763,-0.5417763229370685,2.7411836706890793,2.310057425698654,-0.050136164234754546,4.5481848760973875
1999-11-30,4.251343345327113,6.483930834129169,-0.5620949535315104,2.1907915360154915,4.537961104993169,-0.10628661673809997,4.654270166407728
1999-12-31,4.627867836420735,6.380308022922551,-0.43466712299080484,1.9955539491495882,5.9336493782955495,-0.07996038598151488,4.789047029740163
2000-01-31,4.971198607150054,6.40124524484109,-0.14605736659422314,2.2760093841482556,6.04323211709566,-0.0030963199465773167,4.94435031766025
2000-02-29,5.295607756708001,6.4699525384712295,0.23783514417602133,2.708865986845357,5.333699372576145,-0.0009432188741689829,5.141319348990949
2000-03-31,5.615071706265264,6.502905162669671,0.6450868884824821,2.9426203139691873,4.343025004212901,-0.20326246977831722,5.40277544621887
2000-04-30,5.904620098617041,6.461073409966921,1.0218822196445112,3.0005061539794933,3.4515754437440886,-0.5903928136409513,5.717799132166644
2000-05-31,6.083104938359147,6.369608129223323,1.3405246629737937,3.446286024594714,2.8123809112292752,-0.9271426780853762,6.026802502764016
2000-06-30,6.066588495498242,6.258476830534751,1.5760945293516577,4.8722319604571735,2.561466786819095,-0.9659210394994628,6.267158693720822
2000-07-31,5.845517223175572,6.14917837872259,1.738567393765153,7.233195077135054,2.8675049558776093,-0.6648653998771983,6.411470753201198
2000-08-31,5.5150998893337215,6.051284440583076,1.8870651481906024,9.58628602749424,3.9451464798812896,-0.27186029687150415,6.481959363433815
2000-09-30,5.1769769630012,5.973210219981695,2.083828593597387,10.931033909809862,5.992323848688171,-0.05216217009877624,6.504526417471163
2000-10-31,4.868388409386967,5.911892374482154,2.3653944769716237,10.709472940309391,8.312196825681818,-0.07443768520101172,6.502730650210797
2000-11-30,4.538008217902637,5.848481836480531,2.7329503711788434,8.972186884406467,8.977400334579565,-0.13699591539210415,6.4969083980265
2000-12-31,4.129435684320005,5.76343191782501,3.1834855317986297,5.827025933378307,6.027798986941692,-0.023121861244681456,6.506501246008592
2001-01-31,3.643517129519031,5.6560751411679115,3.6457160485001316,1.9277568921299366,-0.11881198977507057,0.2895622140471183,6.523254100747129
2001-02-28,3.157977028577948,5.551097292088321,3.956672635746529,-1.338731293630945,-5.8512676477426115,0.5624547210435501,6.50171745538446
2001-03-31,2.7547842261395417,5.474496743938742,3.9513322048777013,-2.5650168306696215,-7.412897673934754,0.544544147656659,6.395114885642601
2001-04-30,2.4700654667758855,5.433692942639119,3.638810302877753,-1.5728501553419458,-4.17436821464695,0.21981142213756227,6.207704271105138
2001-05-31,2.279829466984097,5.41174064577114,3.256590535141256,0.20406311738145622,0.39241793080245024,-0.11958986274828909,6.01067065454425
2001-06-30,2.15639585868584,5.390532604944801,3.0526943754052587,1.24762142901062,2.606789490680685,-0.16667725342390702,5.878007631717032
2001-07-31,2.086633128827141,5.370403392671435,3.0889759729146324,0.976675780723375,1.396276171991162,0.15722306006432857,5.8186134609055165
2001-08-31,2.0760424583060444,5.375305990209778,3.1888653002133,0.01003072760937651,-0.9712737488140091,0.6383903950376518,5.758018912101855
2001-09-30,2.1312781711542335,5.429712591405055,3.1635396955218433,-0.9637096524449525,-2.058772588565241,1.0482233406567358,5.618095480240204
2001-10-31,2.2566476777481363,5.521418952095189,2.9437100892544494,-1.5666859617801825,-1.190323165200436,1.3099128221613088,5.384859114258272
2001-11-30,2.453523000141961,5.592347991004554,2.609593342668479,-1.8097008668423467,0.10717313912162929,1.5365031280498962,5.1245540581549065
2001-12-31,2.7223634503719625,5.583077301492679,2.2507187082014135,-1.7332450466554266,0.2060320728921102,1.849187210468348,4.907709659411478
2002-01-31,3.038898993592104,5.486820748140546,1.9525657203117701,-1.5535206345221513,-1.2236656968485158,2.2390355765485976,4.778475994583737
2002-02-28,3.3486519894991167,5.361088908312055,1.795667066964085,-1.7013663374663992,-2.926582487481091,2.5381704401730785,4.748780105297898
2002-03-31,3.596669013054614,5.266402795148732,1.8572663662164024,-2.603582047988619,-3.582445358219663,2.5747941627764956,4.82777280273587
2002-04-30,3.7720263007010977,5.234186986856461,2.1179466308551302,-4.1341238180685265,-2.8888034287898208,2.362972986749196,4.998186665558521
2002-05-31,3.9163287547801064,5.261153169055055,2.442971962070805,-5.507388929159019,-1.7574971208042123,2.138514166722863,5.211236553165071
2002-06-30,4.073149107880217,5.341158666288194,2.6934129708597117,-5.921634605905526,-1.1496801528185292,2.1436067956507108,5.41688399810352
2002-07-31,4.251862475163494,5.442774357450136,2.8093169966188727,-5.26854649555758,-1.3537912556626552,2.4167598262936103,5.583371957313921
2002-08-31,4.421996113168604,5.505106767273872,2.8227568982017845,-4.247809159579687,-1.8744060216794176,2.7591493782635617,5.700245328322483
2002-09-30,4.551615988899063,5.4677131510721795,2.7709975803144076,-3.587810435696155,-2.1870749630949096,2.9658116522040165,5.75883875059814
2002-10-31,4.631909306861609,5.332244472066422,2.6913112271455217,-3.520852765828993,-2.2139631078377096,3.0448235388384393,5.767764556786157
2002-11-30,4.680377318403347,5.171019915201499,2.620978307589777,-3.7146488142053684,-2.3855229526258652,3.246721386213583,5.755298647603023
2002-12-31,4.7153113666475095,5.05831372234394,2.5962014365445043,-3.8126702740209084,-3.140204726747309,3.822034442369872,5.749976080391018
2003-01-31,4.737089031869752,5.01561292562493,2.622936291137843,-3.638286558510861,-4.366678580123164,4.651827764282638,5.757653824108292
2003-02-28,4.726174802075777,5.005725842542748,2.6735157933120464,-3.2148429279051824,-5.342474415827804,5.206466848498249,5.75897969035493
2003-03-31,4.6630474876356605,4.989003576934834,2.7180936480133377,-2.580220423794084,-5.338484152587472,4.959890993852851,5.733630866153547
2003-04-30,4.556439096828122,4.942067306701007,2.715476932450918,-1.8819850800668732,-4.303021725143885,4.056612249706463,5.6705531188374545
2003-05-31,4.4457578173892776,4.859203598039292,2.612153014404191,-1.3867944585322363,-2.9199184917490184,3.3692234335089046,5.568755665330546
2003-06-30,4.370644543809011,4.7367539743357545,2.3574009973684413,-1.3533303139378592,-1.8928109353811502,3.7730394181419875,5.428416016535727
2003-07-31,4.337240739837216,4.60099904841598,1.9878955398991816,-1.6826646638104505,-1.4866995944332109,5.276499227699328,5.266706759051835
2003-08-31,4.3161609228751905,4.509970552475289,1.6329963739141535,-1.896615858753463,-1.501401112359705,6.968699345506518,5.11882416313745
2003-09-30,4.277643984453428,4.520190762988065,1.4224760142978188,-1.5234758055768083,-1.7209691342135638,7.920849409862195,5.01983522959087
2003-10-31,4.224733783421879,4.613605535731634,1.3866115457456432,-0.6988689743765759,-2.093003869455884,7.852752868236873,4.980319339451878
2003-11-30,4.194456296797232,4.694908256883182,1.4526143972916665,-0.1875455018322445,-2.73452068420257,7.156080670691597,4.985489557124349
2003-12-31,4.224401209900253,4.66903203740289,1.5439827222896652,-0.7352404249366032,-3.747229510829221,6.2455699631887,5.019635124000655
